スバちょこルーナ,,,1,名詞,固有名詞,一般,*,*,*,スバちょこルーナ,スバチョコルーナ,スバチョコルーナ
がぶがぶほろべいびー,,,1,名詞,固有名詞,一般,*,*,*,がぶがぶほろべいびー,ガブガブホロベイビー,ガブガブホロベイビー
すばるなぽるたん,,,1,名詞,固有名詞,一般,*,*,*,すばるなぽるたん,スバルナポルタン,スバルナポルタン
ルーナたん,,,1,名詞,固有名詞,人名,一般,*,*,ルーナたん,ルーナタン,ルーナタン
ルーナ姫,,,1,名詞,固有名詞,人名,一般,*,*,ルーナ姫,ルーナヒメ,ルーナヒメ
んなたん,,,1,名詞,固有名詞,人名,一般,*,*,んなたん,ンナタン,ンナタン
るーなたん,,,1,名詞,固有名詞,人名,一般,*,*,るーなたん,ルーナタン,ルーナタン
姫,,,1,名詞,固有名詞,人名,一般,*,*,姫,ヒメ,ヒメ
ルナち,,,1,名詞,固有名詞,人名,一般,*,*,ルナち,ルナチ,ルナチ
ルナちん,,,1,名詞,固有名詞,人名,一般,*,*,ルナちん,ルナチン,ルナチン
雪花,,,1,名詞,固有名詞,人名,姓,*,*,雪花,ユキハナ,ユキハナ
ラミィ,,,1,名詞,固有名詞,人名,名,*,*,ラミィ,ラミィ,ラミー
雪民,,,1,名詞,固有名詞,一般,*,*,*,雪民,ユキミン,ユキミン
ラミィたん,,,1,名詞,固有名詞,人名,一般,*,*,ラミィたん,ラミィタン,ラミータン
ラミィママ,,,1,名詞,固有名詞,人名,一般,*,*,ラミィママ,ラミィママ,ラミーママ
お酒さん,,,1,名詞,固有名詞,人名,一般,*,*,お酒さん,オサケサン,オサケサン
ラミちゃん,,,1,名詞,固有名詞,人名,一般,*,*,ラミちゃん,ラミチャン,ラミチャン
らみちゃん,,,1,名詞,固有名詞,人名,一般,*,*,らみちゃん,ラミチャン,ラミチャン
桃鈴,,,1,名詞,固有名詞,人名,姓,*,*,桃鈴,モモスズ,モモスズ
ねね,,,1,名詞,固有名詞,人名,名,*,*,ねね,ネネ,ネネ
ねっ子,,,1,名詞,固有名詞,一般,*,*,*,ねっ子,ネッコ,ネッコ
ねねち,,,1,名詞,固有名詞,人名,一般,*,*,ねねち,ネネチ,ネネチ
ねねね,,,1,名詞,固有名詞,人名,一般,*,*,ねねね,ネネネ,ネネネ
獅白,,,1,名詞,固有名詞,人名,姓,*,*,獅白,シシロ,シシロ
ぼたん,,,1,名詞,固有名詞,人名,名,*,*,ぼたん,ボタン,ボタン
ぼ担,,,1,名詞,固有名詞,一般,*,*,*,ぼ担,ボタン,ボタン
ししろん,,,1,名詞,固有名詞,人名,一般,*,*,ししろん,シシロン,シシロン
ぼたんたん,,,1,名詞,固有名詞,人名,一般,*,*,ぼたんたん,ボタンタン,ボタンタン
尾丸,,,1,名詞,固有名詞,人名,姓,*,*,尾丸,オマル,オマル
ポルカ,,,1,名詞,固有名詞,人名,名,*,*,ポルカ,ポルカ,ポルカ
ぽっか,,,1,名詞,代名詞,一般,*,*,*,ぽっか,ポッカ,ポッカ
おまる座,,,1,名詞,固有名詞,一般,*,*,*,おまる座,オマルザ,オマルザ
ぽるぽる,,,1,名詞,固有名詞,人名,一般,*,*,ぽるぽる,ポルポル,ポルポル
ポルちゃん,,,1,名詞,固有名詞,人名,一般,*,*,ポルちゃん,ポルチャン,ポルチャン
ポルカッチョ,,,1,名詞,固有名詞,人名,一般,*,*,ポルカッチョ,ポルカッチョ,ポルカッチョ
ポルポル,,,1,名詞,固有名詞,人名,一般,*,*,ポルポル,ポルポル,ポルポル
おまるん,,,1,名詞,固有名詞,人名,一般,*,*,おまるん,オマルン,オマルン
